run_id,battery,model,optimizer,test_RMSE,test_MAE,test_R2,test_MAPE,training_time,hpo_time,model_size_mb,inference_ms_per_sample,train_peak_ram_abs_mb,train_peak_ram_delta_mb,hpo_peak_ram_abs_mb,hpo_peak_ram_delta_mb
1,B0018,XGBoost,PSO,0.008969425963922632,0.00815830866245575,0.26687223519141445,1.1923973059664261,0.06931499997153878,6.30204589990899,0.2175140380859375,0.17729983665049076,1958.19140625,2.17578125,1957.55078125,1.53515625
1,B0018,XGBoost,GA,0.009921478788476809,0.009427859666043092,0.10297781334627709,1.3757732128134283,0.10965320002287626,6.011051500216126,0.35860157012939453,0.3067001234740019,1957.74609375,1.70703125,1957.765625,1.73046875
1,B0018,XGBoost,WOA,0.010734916047987928,0.010155380167048644,-0.050141141530739564,1.482093655038577,0.04292679997161031,3.2277472000569105,0.09844779968261719,0.21119997836649418,1956.1484375,0.01953125,1959.31640625,3.27734375
1,B0018,XGBoost,Bayesian,0.01347734598481619,0.012188031556301882,-0.6552329517114404,1.7816041821664446,0.09075989993289113,61.94171619974077,0.32704925537109375,0.14870008453726768,2196.94921875,1.078125,2241.453125,285.32421875
1,B0018,XGBoost,RandomSearch,0.0455355351085698,0.04433652389257507,-17.895189746824688,6.4701896489243405,0.06546920025721192,3.962700500153005,0.19531536102294922,0.3155998419970274,2195.90625,0.01953125,2196.17578125,0.3046875
1,B0018,LightGBM,GWO,0.008202250997005668,0.007276358522543486,0.3869209462556852,1.0612155729207904,0.05253600003197789,3.4514843998476863,0.21497535705566406,0.34675002098083496,2195.90625,0.00390625,2196.91015625,1.0234375
1,B0018,LightGBM,PSO,0.01003735330187523,0.008737491592279573,0.08190253028328653,1.2762018298705584,0.025930299889296293,1.284516700077802,0.08391475677490234,0.42850011959671974,2195.92578125,0.01953125,2196.9296875,1.04296875
1,B0018,LightGBM,GA,0.016569270419705174,0.014606295016415033,-1.5018262230003505,2.1397191472974,0.025274900253862143,1.2991116000339389,0.08427143096923828,0.348550034686923,2196.21484375,0.00390625,2197.03125,1.125
1,B0018,LightGBM,WOA,0.011404188092915159,0.009081814051528487,-0.18516580289664875,1.3329558209802144,0.014985299669206142,0.9499401999637485,0.04839134216308594,0.6384002044796944,2196.21484375,0.01953125,2197.21875,1.0234375
1,B0018,LightGBM,Bayesian,0.008604313209704728,0.007669349253622409,0.3253433735290959,1.1184910268010118,0.1024154000915587,50.039501199964434,0.8726310729980469,0.5900498945266008,2383.16015625,0.234375,2425.765625,229.5703125
1,B0018,LightGBM,RandomSearch,0.016728631684997587,0.014945271182143893,-1.5501821830239448,2.187622037832466,0.033559300005435944,1.1537184999324381,0.10480213165283203,0.472750049084425,2383.2109375,0.01953125,2384.21484375,1.07421875
2,B0005,RandomForest,Bayesian,0.01901197272653408,0.017245945202800768,-4.151579787206479,2.629745714343785,0.3131340998224914,56.62699299957603,2.750473976135254,11.557749938219786,2508.484375,0.26953125,2544.86328125,159.30078125
2,B0005,RandomForest,RandomSearch,0.018764746943029875,0.017002110782434632,-4.018471813999392,2.5926383137294993,0.3534305999055505,26.205775000154972,3.1905221939086914,13.443299802020192,2511.140625,0.00390625,2511.140625,2.640625
2,B0005,RandomForest,PSO,0.018792940931628626,0.01708381385125231,-4.033563627631467,2.6049856561963822,0.6908299000933766,50.571674699895084,6.290543556213379,27.57750009186566,2512.921875,0.0546875,2512.87109375,1.6640625
2,B0005,RandomForest,GA,0.01958910526742797,0.017963341126013086,-4.469092457650846,2.738450463677096,0.14152440009638667,16.20831019990146,0.4766702651977539,7.442250149324536,2513.2109375,0.01953125,2513.2109375,0.0234375
